basket_id,strategy,mode_at_exit,actual_exit_time,first_cross_time,lag_minutes,cross_found,variant
1463,T5/S10,09-12|360-1440m,2022-03-24 10:15:00,2022-03-24 10:14:00,1.0,True,tp_q75
1464,T5/S10,17-20|360-1440m,2022-05-26 17:17:00,2022-05-26 17:06:00,11.0,True,tp_q75
1465,T5/S10,01-04|120-360m,2022-05-27 02:56:00,,,False,tp_q75
1466,T5/S10,01-04|30-120m,2022-05-27 04:51:00,2022-05-27 04:51:00,0.0,True,tp_q75
1467,T5/S10,21-23|<=30m,2022-07-21 22:59:00,2022-07-21 22:59:00,0.0,True,tp_q75
1468,T5/S10,01-04|120-360m,2022-10-06 02:18:00,,,False,tp_q75
1469,T5/S10,09-12|>1440m,2022-11-07 11:03:00,2022-11-07 01:12:00,591.0,True,tp_q75
1470,T5/S10,01-04|>1440m,2023-01-16 03:20:00,2023-01-13 22:54:00,3146.0,True,tp_q75
1471,T5/S10,01-04|120-360m,2023-01-20 03:25:00,,,False,tp_q75
1472,T5/S10,21-23|<=30m,2023-01-25 22:57:00,,,False,tp_q75
1473,T5/S10,01-04|120-360m,2023-03-03 02:01:00,,,False,tp_q75
1474,T5/S10,05-08|>1440m,2023-03-06 05:13:00,2023-03-06 05:07:00,6.0,True,tp_q75
1475,T5/S10,01-04|120-360m,2023-04-13 02:51:00,2023-04-13 02:35:00,16.0,True,tp_q75
1476,T5/S10,05-08|>1440m,2023-04-17 05:03:00,,,False,tp_q75
1477,T5/S10,21-23|30-120m,2023-05-10 23:01:00,,,False,tp_q75
1478,T5/S10,05-08|360-1440m,2023-06-06 05:13:00,,,False,tp_q75
1479,T5/S10,01-04|360-1440m,2023-08-22 04:31:00,,,False,tp_q75
1480,T5/S10,21-23|<=30m,2023-10-09 22:16:00,,,False,tp_q75
1481,T5/S10,21-23|<=30m,2023-10-09 22:32:00,,,False,tp_q75
1482,T5/S10,01-04|120-360m,2023-10-20 02:32:00,2023-10-20 02:10:00,22.0,True,tp_q75
1483,T5/S10,21-23|<=30m,2023-10-27 22:06:00,2023-10-27 22:06:00,0.0,True,tp_q75
1484,T5/S10,13-16|>1440m,2023-10-30 16:21:00,2023-10-27 22:41:00,3940.0,True,tp_q75
1485,T5/S10,21-23|30-120m,2023-12-08 23:51:00,,,False,tp_q75
1486,T5/S10,21-23|<=30m,2023-12-13 22:06:00,,,False,tp_q75
1487,T5/S10,21-23|<=30m,2023-12-13 22:21:00,2023-12-13 22:20:00,1.0,True,tp_q75
1488,T5/S10,21-23|<=30m,2023-12-13 22:36:00,2023-12-13 22:34:00,2.0,True,tp_q75
1489,T5/S10,21-23|<=30m,2023-12-13 22:54:00,,,False,tp_q75
1490,T5/S10,21-23|<=30m,2023-12-26 22:36:00,2023-12-26 22:36:00,0.0,True,tp_q75
1491,T5/S10,21-23|<=30m,2023-12-26 22:59:00,,,False,tp_q75
1384,T5/S10,21-23|30-120m,2018-01-02 22:55:00,2018-01-02 22:35:00,20.0,True,oracle_final_mode_tp_q75
1385,T5/S10,01-04|120-360m,2018-01-24 01:36:00,,,False,oracle_final_mode_tp_q75
1386,T5/S10,01-04|120-360m,2018-02-15 01:55:00,2018-02-15 01:47:00,8.0,True,oracle_final_mode_tp_q75
1387,T5/S10,01-04|>1440m,2018-03-05 02:46:00,,,False,oracle_final_mode_tp_q75
1388,T5/S10,01-04|120-360m,2018-04-10 03:09:00,,,False,oracle_final_mode_tp_q75
1389,T5/S10,13-16|360-1440m,2018-04-10 14:33:00,,,False,oracle_final_mode_tp_q75
1390,T5/S10,01-04|>1440m,2018-04-30 03:42:00,,,False,oracle_final_mode_tp_q75
1391,T5/S10,17-20|360-1440m,2018-04-30 20:18:00,,,False,oracle_final_mode_tp_q75
1392,T5/S10,01-04|120-360m,2018-05-09 02:26:00,,,False,oracle_final_mode_tp_q75
1393,T5/S10,13-16|360-1440m,2018-05-09 15:21:00,,,False,oracle_final_mode_tp_q75
1394,T5/S10,21-23|30-120m,2018-10-10 22:58:00,,,False,oracle_final_mode_tp_q75
1395,T5/S10,09-12|>1440m,2018-11-01 09:26:00,,,False,oracle_final_mode_tp_q75
1396,T5/S10,01-04|>1440m,2018-12-10 01:03:00,,,False,oracle_final_mode_tp_q75
1397,T5/S10,09-12|>1440m,2018-12-11 11:11:00,,,False,oracle_final_mode_tp_q75
1398,T5/S10,17-20|360-1440m,2019-01-23 18:23:00,,,False,oracle_final_mode_tp_q75
1399,T5/S10,01-04|>1440m,2019-02-18 03:08:00,2019-02-18 03:07:00,1.0,True,oracle_final_mode_tp_q75
1400,T5/S10,01-04|120-360m,2019-03-06 02:05:00,,,False,oracle_final_mode_tp_q75
1401,T5/S10,01-04|360-1440m,2019-03-12 04:47:00,2019-03-12 04:46:00,1.0,True,oracle_final_mode_tp_q75
1402,T5/S10,01-04|120-360m,2019-03-21 03:28:00,,,False,oracle_final_mode_tp_q75
1403,T5/S10,21-23|<=30m,2019-04-04 22:29:00,,,False,oracle_final_mode_tp_q75
1404,T5/S10,13-16|360-1440m,2019-04-05 16:04:00,2019-04-05 16:03:00,1.0,True,oracle_final_mode_tp_q75
1405,T5/S10,01-04|>1440m,2019-04-22 01:25:00,,,False,oracle_final_mode_tp_q75
1406,T5/S10,13-16|>1440m,2019-05-23 13:17:00,,,False,oracle_final_mode_tp_q75
1407,T5/S10,21-23|30-120m,2019-05-31 22:40:00,,,False,oracle_final_mode_tp_q75
1408,T5/S10,01-04|360-1440m,2019-06-04 04:28:00,,,False,oracle_final_mode_tp_q75
1409,T5/S10,09-12|120-360m,2019-06-04 10:03:00,,,False,oracle_final_mode_tp_q75
1410,T5/S10,21-23|<=30m,2019-06-04 22:40:00,,,False,oracle_final_mode_tp_q75
1411,T5/S10,21-23|30-120m,2019-06-19 22:39:00,,,False,oracle_final_mode_tp_q75
1412,T5/S10,01-04|>1440m,2019-06-24 01:08:00,2019-06-24 01:08:00,0.0,True,oracle_final_mode_tp_q75
1413,T5/S10,21-23|30-120m,2019-07-02 23:31:00,2019-07-02 23:21:00,10.0,True,oracle_final_mode_tp_q75
1414,T5/S10,21-23|<=30m,2019-07-05 22:28:00,,,False,oracle_final_mode_tp_q75
1415,T5/S10,05-08|360-1440m,2019-07-08 08:12:00,,,False,oracle_final_mode_tp_q75
1416,T5/S10,01-04|>1440m,2019-07-15 01:05:00,,,False,oracle_final_mode_tp_q75
1417,T5/S10,21-23|<=30m,2019-07-18 22:09:00,2019-07-18 22:08:00,1.0,True,oracle_final_mode_tp_q75
1418,T5/S10,21-23|<=30m,2019-07-18 22:15:00,,,False,oracle_final_mode_tp_q75
1419,T5/S10,21-23|<=30m,2019-07-18 22:46:00,,,False,oracle_final_mode_tp_q75
1420,T5/S10,21-23|30-120m,2019-07-18 23:36:00,,,False,oracle_final_mode_tp_q75
1421,T5/S10,01-04|30-120m,2019-07-19 01:06:00,,,False,oracle_final_mode_tp_q75
1422,T5/S10,09-12|360-1440m,2019-07-30 09:38:00,,,False,oracle_final_mode_tp_q75
1423,T5/S10,09-12|360-1440m,2019-07-31 09:27:00,2019-07-31 09:26:00,1.0,True,oracle_final_mode_tp_q75
1424,T5/S10,21-23|<=30m,2019-08-12 22:14:00,,,False,oracle_final_mode_tp_q75
1425,T5/S10,17-20|360-1440m,2019-08-21 17:15:00,,,False,oracle_final_mode_tp_q75
1426,T5/S10,21-23|<=30m,2019-08-23 22:13:00,,,False,oracle_final_mode_tp_q75
1427,T5/S10,21-23|<=30m,2019-09-20 22:19:00,,,False,oracle_final_mode_tp_q75
1428,T5/S10,01-04|>1440m,2019-09-23 04:52:00,2019-09-23 04:31:00,21.0,True,oracle_final_mode_tp_q75
1429,T5/S10,01-04|120-360m,2019-11-13 02:44:00,,,False,oracle_final_mode_tp_q75
1430,T5/S10,01-04|120-360m,2020-01-15 01:28:00,,,False,oracle_final_mode_tp_q75
1431,T5/S10,01-04|>1440m,2020-02-10 01:28:00,,,False,oracle_final_mode_tp_q75
1432,T5/S10,21-23|<=30m,2020-04-06 22:55:00,,,False,oracle_final_mode_tp_q75
1433,T5/S10,01-04|120-360m,2020-04-14 03:12:00,2020-04-14 02:07:00,65.0,True,oracle_final_mode_tp_q75
1434,T5/S10,21-23|30-120m,2020-05-19 23:07:00,,,False,oracle_final_mode_tp_q75
1435,T5/S10,21-23|<=30m,2020-06-15 22:30:00,,,False,oracle_final_mode_tp_q75
1436,T5/S10,01-04|120-360m,2020-06-16 01:18:00,2020-06-16 01:07:00,11.0,True,oracle_final_mode_tp_q75
1437,T5/S10,09-12|360-1440m,2020-07-10 11:14:00,2020-07-10 11:13:00,1.0,True,oracle_final_mode_tp_q75
1438,T5/S10,21-23|<=30m,2020-08-25 22:35:00,,,False,oracle_final_mode_tp_q75
1439,T5/S10,21-23|<=30m,2020-09-28 22:14:00,,,False,oracle_final_mode_tp_q75
1440,T5/S10,21-23|<=30m,2020-09-28 22:57:00,2020-09-28 22:51:00,6.0,True,oracle_final_mode_tp_q75
1441,T5/S10,21-23|<=30m,2020-11-04 22:56:00,2020-11-04 22:56:00,0.0,True,oracle_final_mode_tp_q75
1442,T5/S10,21-23|<=30m,2021-01-06 22:04:00,2021-01-06 22:04:00,0.0,True,oracle_final_mode_tp_q75
1443,T5/S10,01-04|120-360m,2021-01-07 01:27:00,2021-01-07 01:05:00,22.0,True,oracle_final_mode_tp_q75
1444,T5/S10,21-23|30-120m,2021-01-12 22:37:00,2021-01-12 22:31:00,6.0,True,oracle_final_mode_tp_q75
1445,T5/S10,09-12|30-120m,2021-01-13 11:48:00,,,False,oracle_final_mode_tp_q75
1446,T5/S10,21-23|30-120m,2021-05-14 23:40:00,,,False,oracle_final_mode_tp_q75
1447,T5/S10,01-04|>1440m,2021-05-24 02:40:00,,,False,oracle_final_mode_tp_q75
1448,T5/S10,01-04|120-360m,2021-05-28 02:44:00,,,False,oracle_final_mode_tp_q75
1449,T5/S10,13-16|360-1440m,2021-05-28 15:48:00,,,False,oracle_final_mode_tp_q75
1450,T5/S10,01-04|120-360m,2021-06-08 03:43:00,,,False,oracle_final_mode_tp_q75
1451,T5/S10,01-04|120-360m,2021-06-11 01:35:00,,,False,oracle_final_mode_tp_q75
1452,T5/S10,01-04|120-360m,2021-06-16 01:06:00,,,False,oracle_final_mode_tp_q75
1453,T5/S10,05-08|120-360m,2021-06-16 07:30:00,,,False,oracle_final_mode_tp_q75
1454,T5/S10,05-08|360-1440m,2021-09-01 06:50:00,,,False,oracle_final_mode_tp_q75
1455,T5/S10,21-23|30-120m,2021-12-22 23:00:00,2021-12-22 22:59:00,1.0,True,oracle_final_mode_tp_q75
1456,T5/S10,21-23|<=30m,2022-01-11 22:30:00,,,False,oracle_final_mode_tp_q75
1457,T5/S10,01-04|120-360m,2022-02-08 03:46:00,,,False,oracle_final_mode_tp_q75
1458,T5/S10,13-16|360-1440m,2022-02-08 15:36:00,2022-02-08 15:36:00,0.0,True,oracle_final_mode_tp_q75
1459,T5/S10,21-23|<=30m,2022-02-28 22:31:00,,,False,oracle_final_mode_tp_q75
1460,T5/S10,21-23|<=30m,2022-02-28 23:00:00,,,False,oracle_final_mode_tp_q75
1461,T5/S10,05-08|360-1440m,2022-03-03 08:47:00,2022-03-03 05:28:00,199.0,True,oracle_final_mode_tp_q75
1462,T5/S10,01-04|120-360m,2022-03-24 01:11:00,,,False,oracle_final_mode_tp_q75
1463,T5/S10,09-12|360-1440m,2022-03-24 10:15:00,2022-03-24 10:14:00,1.0,True,oracle_final_mode_tp_q75
1464,T5/S10,17-20|360-1440m,2022-05-26 17:17:00,2022-05-26 17:06:00,11.0,True,oracle_final_mode_tp_q75
1465,T5/S10,01-04|120-360m,2022-05-27 02:56:00,,,False,oracle_final_mode_tp_q75
1466,T5/S10,01-04|30-120m,2022-05-27 04:51:00,2022-05-27 04:51:00,0.0,True,oracle_final_mode_tp_q75
1467,T5/S10,21-23|<=30m,2022-07-21 22:59:00,2022-07-21 22:59:00,0.0,True,oracle_final_mode_tp_q75
1468,T5/S10,01-04|120-360m,2022-10-06 02:18:00,,,False,oracle_final_mode_tp_q75
1469,T5/S10,09-12|>1440m,2022-11-07 11:03:00,2022-11-07 10:54:00,9.0,True,oracle_final_mode_tp_q75
1470,T5/S10,01-04|>1440m,2023-01-16 03:20:00,2023-01-16 03:19:00,1.0,True,oracle_final_mode_tp_q75
1471,T5/S10,01-04|120-360m,2023-01-20 03:25:00,,,False,oracle_final_mode_tp_q75
1472,T5/S10,21-23|<=30m,2023-01-25 22:57:00,,,False,oracle_final_mode_tp_q75
1473,T5/S10,01-04|120-360m,2023-03-03 02:01:00,,,False,oracle_final_mode_tp_q75
1474,T5/S10,05-08|>1440m,2023-03-06 05:13:00,2023-03-06 05:07:00,6.0,True,oracle_final_mode_tp_q75
1475,T5/S10,01-04|120-360m,2023-04-13 02:51:00,2023-04-13 02:35:00,16.0,True,oracle_final_mode_tp_q75
1476,T5/S10,05-08|>1440m,2023-04-17 05:03:00,,,False,oracle_final_mode_tp_q75
1477,T5/S10,21-23|30-120m,2023-05-10 23:01:00,,,False,oracle_final_mode_tp_q75
1478,T5/S10,05-08|360-1440m,2023-06-06 05:13:00,,,False,oracle_final_mode_tp_q75
1479,T5/S10,01-04|360-1440m,2023-08-22 04:31:00,,,False,oracle_final_mode_tp_q75
1480,T5/S10,21-23|<=30m,2023-10-09 22:16:00,,,False,oracle_final_mode_tp_q75
1481,T5/S10,21-23|<=30m,2023-10-09 22:32:00,,,False,oracle_final_mode_tp_q75
1482,T5/S10,01-04|120-360m,2023-10-20 02:32:00,2023-10-20 02:10:00,22.0,True,oracle_final_mode_tp_q75
1483,T5/S10,21-23|<=30m,2023-10-27 22:06:00,2023-10-27 22:06:00,0.0,True,oracle_final_mode_tp_q75
1484,T5/S10,13-16|>1440m,2023-10-30 16:21:00,2023-10-30 15:14:00,67.0,True,oracle_final_mode_tp_q75
1485,T5/S10,21-23|30-120m,2023-12-08 23:51:00,,,False,oracle_final_mode_tp_q75
1486,T5/S10,21-23|<=30m,2023-12-13 22:06:00,,,False,oracle_final_mode_tp_q75
1487,T5/S10,21-23|<=30m,2023-12-13 22:21:00,2023-12-13 22:20:00,1.0,True,oracle_final_mode_tp_q75
1488,T5/S10,21-23|<=30m,2023-12-13 22:36:00,2023-12-13 22:34:00,2.0,True,oracle_final_mode_tp_q75
1489,T5/S10,21-23|<=30m,2023-12-13 22:54:00,,,False,oracle_final_mode_tp_q75
1490,T5/S10,21-23|<=30m,2023-12-26 22:36:00,2023-12-26 22:36:00,0.0,True,oracle_final_mode_tp_q75
1491,T5/S10,21-23|<=30m,2023-12-26 22:59:00,,,False,oracle_final_mode_tp_q75
1384,T5/S10,21-23|30-120m,2018-01-02 22:55:00,2018-01-02 22:36:00,19.0,True,tp_q90
1385,T5/S10,01-04|120-360m,2018-01-24 01:36:00,,,False,tp_q90
1386,T5/S10,01-04|120-360m,2018-02-15 01:55:00,,,False,tp_q90
1387,T5/S10,01-04|>1440m,2018-03-05 02:46:00,,,False,tp_q90
1388,T5/S10,01-04|120-360m,2018-04-10 03:09:00,,,False,tp_q90
1389,T5/S10,13-16|360-1440m,2018-04-10 14:33:00,,,False,tp_q90
1390,T5/S10,01-04|>1440m,2018-04-30 03:42:00,,,False,tp_q90
1391,T5/S10,17-20|360-1440m,2018-04-30 20:18:00,,,False,tp_q90
1392,T5/S10,01-04|120-360m,2018-05-09 02:26:00,,,False,tp_q90
1393,T5/S10,13-16|360-1440m,2018-05-09 15:21:00,,,False,tp_q90
1394,T5/S10,21-23|30-120m,2018-10-10 22:58:00,,,False,tp_q90
1395,T5/S10,09-12|>1440m,2018-11-01 09:26:00,,,False,tp_q90
1396,T5/S10,01-04|>1440m,2018-12-10 01:03:00,,,False,tp_q90
1397,T5/S10,09-12|>1440m,2018-12-11 11:11:00,,,False,tp_q90
1398,T5/S10,17-20|360-1440m,2019-01-23 18:23:00,,,False,tp_q90
1399,T5/S10,01-04|>1440m,2019-02-18 03:08:00,,,False,tp_q90
1400,T5/S10,01-04|120-360m,2019-03-06 02:05:00,,,False,tp_q90
1401,T5/S10,01-04|360-1440m,2019-03-12 04:47:00,2019-03-12 04:46:00,1.0,True,tp_q90
1402,T5/S10,01-04|120-360m,2019-03-21 03:28:00,,,False,tp_q90
1403,T5/S10,21-23|<=30m,2019-04-04 22:29:00,,,False,tp_q90
1404,T5/S10,13-16|360-1440m,2019-04-05 16:04:00,2019-04-05 16:03:00,1.0,True,tp_q90
1405,T5/S10,01-04|>1440m,2019-04-22 01:25:00,,,False,tp_q90
1406,T5/S10,13-16|>1440m,2019-05-23 13:17:00,,,False,tp_q90
1407,T5/S10,21-23|30-120m,2019-05-31 22:40:00,,,False,tp_q90
1408,T5/S10,01-04|360-1440m,2019-06-04 04:28:00,,,False,tp_q90
1409,T5/S10,09-12|120-360m,2019-06-04 10:03:00,,,False,tp_q90
1410,T5/S10,21-23|<=30m,2019-06-04 22:40:00,,,False,tp_q90
1411,T5/S10,21-23|30-120m,2019-06-19 22:39:00,,,False,tp_q90
1412,T5/S10,01-04|>1440m,2019-06-24 01:08:00,2019-06-24 01:08:00,0.0,True,tp_q90
1413,T5/S10,21-23|30-120m,2019-07-02 23:31:00,2019-07-02 23:31:00,0.0,True,tp_q90
1414,T5/S10,21-23|<=30m,2019-07-05 22:28:00,,,False,tp_q90
1415,T5/S10,05-08|360-1440m,2019-07-08 08:12:00,,,False,tp_q90
1416,T5/S10,01-04|>1440m,2019-07-15 01:05:00,,,False,tp_q90
1417,T5/S10,21-23|<=30m,2019-07-18 22:09:00,2019-07-18 22:08:00,1.0,True,tp_q90
1418,T5/S10,21-23|<=30m,2019-07-18 22:15:00,,,False,tp_q90
1419,T5/S10,21-23|<=30m,2019-07-18 22:46:00,,,False,tp_q90
1420,T5/S10,21-23|30-120m,2019-07-18 23:36:00,,,False,tp_q90
1421,T5/S10,01-04|30-120m,2019-07-19 01:06:00,,,False,tp_q90
1422,T5/S10,09-12|360-1440m,2019-07-30 09:38:00,,,False,tp_q90
1423,T5/S10,09-12|360-1440m,2019-07-31 09:27:00,,,False,tp_q90
1424,T5/S10,21-23|<=30m,2019-08-12 22:14:00,,,False,tp_q90
1425,T5/S10,17-20|360-1440m,2019-08-21 17:15:00,,,False,tp_q90
1426,T5/S10,21-23|<=30m,2019-08-23 22:13:00,,,False,tp_q90
1427,T5/S10,21-23|<=30m,2019-09-20 22:19:00,,,False,tp_q90
1428,T5/S10,01-04|>1440m,2019-09-23 04:52:00,2019-09-23 04:31:00,21.0,True,tp_q90
1429,T5/S10,01-04|120-360m,2019-11-13 02:44:00,,,False,tp_q90
1430,T5/S10,01-04|120-360m,2020-01-15 01:28:00,,,False,tp_q90
1431,T5/S10,01-04|>1440m,2020-02-10 01:28:00,,,False,tp_q90
1432,T5/S10,21-23|<=30m,2020-04-06 22:55:00,,,False,tp_q90
1433,T5/S10,01-04|120-360m,2020-04-14 03:12:00,2020-04-14 02:48:00,24.0,True,tp_q90
1434,T5/S10,21-23|30-120m,2020-05-19 23:07:00,,,False,tp_q90
1435,T5/S10,21-23|<=30m,2020-06-15 22:30:00,,,False,tp_q90
1436,T5/S10,01-04|120-360m,2020-06-16 01:18:00,2020-06-15 23:17:00,121.0,True,tp_q90
1437,T5/S10,09-12|360-1440m,2020-07-10 11:14:00,2020-07-10 04:48:00,386.0,True,tp_q90
1438,T5/S10,21-23|<=30m,2020-08-25 22:35:00,,,False,tp_q90
1439,T5/S10,21-23|<=30m,2020-09-28 22:14:00,,,False,tp_q90
1440,T5/S10,21-23|<=30m,2020-09-28 22:57:00,2020-09-28 22:53:00,4.0,True,tp_q90
1441,T5/S10,21-23|<=30m,2020-11-04 22:56:00,,,False,tp_q90
1442,T5/S10,21-23|<=30m,2021-01-06 22:04:00,2021-01-06 22:04:00,0.0,True,tp_q90
1443,T5/S10,01-04|120-360m,2021-01-07 01:27:00,2021-01-06 23:11:00,136.0,True,tp_q90
1444,T5/S10,21-23|30-120m,2021-01-12 22:37:00,2021-01-12 22:36:00,1.0,True,tp_q90
1445,T5/S10,09-12|30-120m,2021-01-13 11:48:00,,,False,tp_q90
1446,T5/S10,21-23|30-120m,2021-05-14 23:40:00,,,False,tp_q90
1447,T5/S10,01-04|>1440m,2021-05-24 02:40:00,,,False,tp_q90
1448,T5/S10,01-04|120-360m,2021-05-28 02:44:00,,,False,tp_q90
1449,T5/S10,13-16|360-1440m,2021-05-28 15:48:00,,,False,tp_q90
1450,T5/S10,01-04|120-360m,2021-06-08 03:43:00,,,False,tp_q90
1451,T5/S10,01-04|120-360m,2021-06-11 01:35:00,,,False,tp_q90
1452,T5/S10,01-04|120-360m,2021-06-16 01:06:00,,,False,tp_q90
1453,T5/S10,05-08|120-360m,2021-06-16 07:30:00,,,False,tp_q90
1454,T5/S10,05-08|360-1440m,2021-09-01 06:50:00,,,False,tp_q90
1455,T5/S10,21-23|30-120m,2021-12-22 23:00:00,,,False,tp_q90
1456,T5/S10,21-23|<=30m,2022-01-11 22:30:00,,,False,tp_q90
1457,T5/S10,01-04|120-360m,2022-02-08 03:46:00,,,False,tp_q90
1458,T5/S10,13-16|360-1440m,2022-02-08 15:36:00,2022-02-08 15:36:00,0.0,True,tp_q90
1459,T5/S10,21-23|<=30m,2022-02-28 22:31:00,,,False,tp_q90
1460,T5/S10,21-23|<=30m,2022-02-28 23:00:00,,,False,tp_q90
1461,T5/S10,05-08|360-1440m,2022-03-03 08:47:00,2022-03-03 01:36:00,431.0,True,tp_q90
1462,T5/S10,01-04|120-360m,2022-03-24 01:11:00,,,False,tp_q90
1463,T5/S10,09-12|360-1440m,2022-03-24 10:15:00,2022-03-24 10:14:00,1.0,True,tp_q90
1464,T5/S10,17-20|360-1440m,2022-05-26 17:17:00,2022-05-26 17:16:00,1.0,True,tp_q90
1465,T5/S10,01-04|120-360m,2022-05-27 02:56:00,,,False,tp_q90
1466,T5/S10,01-04|30-120m,2022-05-27 04:51:00,2022-05-27 04:51:00,0.0,True,tp_q90
1467,T5/S10,21-23|<=30m,2022-07-21 22:59:00,,,False,tp_q90
1468,T5/S10,01-04|120-360m,2022-10-06 02:18:00,,,False,tp_q90
1469,T5/S10,09-12|>1440m,2022-11-07 11:03:00,2022-11-07 01:12:00,591.0,True,tp_q90
1470,T5/S10,01-04|>1440m,2023-01-16 03:20:00,,,False,tp_q90
1471,T5/S10,01-04|120-360m,2023-01-20 03:25:00,,,False,tp_q90
1472,T5/S10,21-23|<=30m,2023-01-25 22:57:00,,,False,tp_q90
1473,T5/S10,01-04|120-360m,2023-03-03 02:01:00,,,False,tp_q90
1474,T5/S10,05-08|>1440m,2023-03-06 05:13:00,2023-03-06 05:09:00,4.0,True,tp_q90
1475,T5/S10,01-04|120-360m,2023-04-13 02:51:00,,,False,tp_q90
1476,T5/S10,05-08|>1440m,2023-04-17 05:03:00,,,False,tp_q90
1477,T5/S10,21-23|30-120m,2023-05-10 23:01:00,,,False,tp_q90
1478,T5/S10,05-08|360-1440m,2023-06-06 05:13:00,,,False,tp_q90
1479,T5/S10,01-04|360-1440m,2023-08-22 04:31:00,,,False,tp_q90
1480,T5/S10,21-23|<=30m,2023-10-09 22:16:00,,,False,tp_q90
1481,T5/S10,21-23|<=30m,2023-10-09 22:32:00,,,False,tp_q90
1482,T5/S10,01-04|120-360m,2023-10-20 02:32:00,2023-10-20 02:31:00,1.0,True,tp_q90
1483,T5/S10,21-23|<=30m,2023-10-27 22:06:00,,,False,tp_q90
1484,T5/S10,13-16|>1440m,2023-10-30 16:21:00,2023-10-27 22:43:00,3938.0,True,tp_q90
1485,T5/S10,21-23|30-120m,2023-12-08 23:51:00,,,False,tp_q90
1486,T5/S10,21-23|<=30m,2023-12-13 22:06:00,,,False,tp_q90
1487,T5/S10,21-23|<=30m,2023-12-13 22:21:00,,,False,tp_q90
1488,T5/S10,21-23|<=30m,2023-12-13 22:36:00,2023-12-13 22:34:00,2.0,True,tp_q90
1489,T5/S10,21-23|<=30m,2023-12-13 22:54:00,,,False,tp_q90
1490,T5/S10,21-23|<=30m,2023-12-26 22:36:00,,,False,tp_q90
1491,T5/S10,21-23|<=30m,2023-12-26 22:59:00,,,False,tp_q90
1384,T5/S10,21-23|30-120m,2018-01-02 22:55:00,2018-01-02 22:36:00,19.0,True,oracle_final_mode_tp_q90
1385,T5/S10,01-04|120-360m,2018-01-24 01:36:00,,,False,oracle_final_mode_tp_q90
1386,T5/S10,01-04|120-360m,2018-02-15 01:55:00,,,False,oracle_final_mode_tp_q90
1387,T5/S10,01-04|>1440m,2018-03-05 02:46:00,,,False,oracle_final_mode_tp_q90
1388,T5/S10,01-04|120-360m,2018-04-10 03:09:00,,,False,oracle_final_mode_tp_q90
1389,T5/S10,13-16|360-1440m,2018-04-10 14:33:00,,,False,oracle_final_mode_tp_q90
1390,T5/S10,01-04|>1440m,2018-04-30 03:42:00,,,False,oracle_final_mode_tp_q90
1391,T5/S10,17-20|360-1440m,2018-04-30 20:18:00,,,False,oracle_final_mode_tp_q90
1392,T5/S10,01-04|120-360m,2018-05-09 02:26:00,,,False,oracle_final_mode_tp_q90
1393,T5/S10,13-16|360-1440m,2018-05-09 15:21:00,,,False,oracle_final_mode_tp_q90
1394,T5/S10,21-23|30-120m,2018-10-10 22:58:00,,,False,oracle_final_mode_tp_q90
1395,T5/S10,09-12|>1440m,2018-11-01 09:26:00,,,False,oracle_final_mode_tp_q90
1396,T5/S10,01-04|>1440m,2018-12-10 01:03:00,,,False,oracle_final_mode_tp_q90
1397,T5/S10,09-12|>1440m,2018-12-11 11:11:00,,,False,oracle_final_mode_tp_q90
1398,T5/S10,17-20|360-1440m,2019-01-23 18:23:00,,,False,oracle_final_mode_tp_q90
1399,T5/S10,01-04|>1440m,2019-02-18 03:08:00,,,False,oracle_final_mode_tp_q90
1400,T5/S10,01-04|120-360m,2019-03-06 02:05:00,,,False,oracle_final_mode_tp_q90
1401,T5/S10,01-04|360-1440m,2019-03-12 04:47:00,2019-03-12 04:46:00,1.0,True,oracle_final_mode_tp_q90
1402,T5/S10,01-04|120-360m,2019-03-21 03:28:00,,,False,oracle_final_mode_tp_q90
1403,T5/S10,21-23|<=30m,2019-04-04 22:29:00,,,False,oracle_final_mode_tp_q90
1404,T5/S10,13-16|360-1440m,2019-04-05 16:04:00,2019-04-05 16:03:00,1.0,True,oracle_final_mode_tp_q90
1405,T5/S10,01-04|>1440m,2019-04-22 01:25:00,,,False,oracle_final_mode_tp_q90
1406,T5/S10,13-16|>1440m,2019-05-23 13:17:00,,,False,oracle_final_mode_tp_q90
1407,T5/S10,21-23|30-120m,2019-05-31 22:40:00,,,False,oracle_final_mode_tp_q90
1408,T5/S10,01-04|360-1440m,2019-06-04 04:28:00,,,False,oracle_final_mode_tp_q90
1409,T5/S10,09-12|120-360m,2019-06-04 10:03:00,,,False,oracle_final_mode_tp_q90
1410,T5/S10,21-23|<=30m,2019-06-04 22:40:00,,,False,oracle_final_mode_tp_q90
1411,T5/S10,21-23|30-120m,2019-06-19 22:39:00,,,False,oracle_final_mode_tp_q90
1412,T5/S10,01-04|>1440m,2019-06-24 01:08:00,2019-06-24 01:08:00,0.0,True,oracle_final_mode_tp_q90
1413,T5/S10,21-23|30-120m,2019-07-02 23:31:00,2019-07-02 23:31:00,0.0,True,oracle_final_mode_tp_q90
1414,T5/S10,21-23|<=30m,2019-07-05 22:28:00,,,False,oracle_final_mode_tp_q90
1415,T5/S10,05-08|360-1440m,2019-07-08 08:12:00,,,False,oracle_final_mode_tp_q90
1416,T5/S10,01-04|>1440m,2019-07-15 01:05:00,,,False,oracle_final_mode_tp_q90
